size,algorithm,position,own,equal,notEqual,newBody,sameBody,nonThunk,onlyLeft,onlyRight,redone,garbage
128,lazy-inductive/level-tree,2,1510,1380,74,72,0,2,56,0,72,56
128,lazy-inductive/level-tree,3,1510,1092,286,272,10,4,132,18,300,132
128,lazy-inductive/level-tree,4,1510,1481,16,9,5,2,13,0,14,13
128,lazy-inductive/level-tree,5,1510,1470,23,16,4,3,17,2,22,17
128,lazy-inductive/level-tree,6,1510,1470,25,20,2,3,15,1,23,15
128,lazy-inductive/level-tree,7,1510,1468,23,13,7,3,19,2,22,19
128,lazy-inductive/level-tree,8,1510,1477,18,10,5,3,15,1,16,15
128,lazy-inductive/level-tree,9,1510,1476,21,16,2,3,13,0,18,13
128,lazy-inductive/level-tree,10,1510,1471,21,7,12,2,18,0,19,18
128,lazy-inductive/level-tree,11,1510,1477,19,10,7,2,14,0,17,14
128,lazy-inductive/level-tree,12,1510,1432,53,42,7,4,25,12,61,25
128,lazy-inductive/level-tree,13,1510,1483,14,8,4,2,13,0,12,13
128,lazy-inductive/level-tree,14,1510,1472,24,20,2,2,14,0,22,14
128,lazy-inductive/level-tree,15,1510,1483,14,6,6,2,13,0,12,13
128,lazy-inductive/level-tree,16,1510,1476,18,12,4,2,16,0,16,16
128,lazy-inductive/level-tree,17,1510,1380,84,74,6,4,46,30,110,46
128,lazy-inductive/level-tree,18,1510,1475,21,14,4,3,14,1,19,14
128,lazy-inductive/level-tree,19,1510,1478,18,14,2,2,14,0,16,14
128,lazy-inductive/level-tree,20,1510,1480,16,7,7,2,14,0,14,14
128,lazy-inductive/level-tree,21,1510,1477,19,12,5,2,14,0,17,14
128,lazy-inductive/level-tree,22,1510,1468,26,19,3,4,16,2,24,16
128,lazy-inductive/level-tree,23,1510,1479,18,11,5,2,13,0,16,13
128,lazy-inductive/level-tree,24,1510,1423,56,50,3,3,31,10,63,31
128,lazy-inductive/level-tree,25,1510,1445,39,28,8,3,26,4,40,26
128,lazy-inductive/level-tree,26,1510,1473,20,9,8,3,17,1,18,17
128,lazy-inductive/level-tree,27,1510,1478,19,12,5,2,13,0,17,13
128,lazy-inductive/level-tree,28,1510,1464,29,18,7,4,17,3,28,17
128,lazy-inductive/level-tree,29,1510,1474,19,8,9,2,17,0,17,17
128,lazy-inductive/level-tree,30,1510,1476,19,13,4,2,15,0,17,15
128,lazy-inductive/level-tree,31,1510,1476,18,8,8,2,16,0,16,16
128,lazy-inductive/level-tree,32,1510,1473,19,12,5,2,18,0,17,18
128,lazy-inductive/level-tree,33,1510,1444,39,27,8,4,27,9,44,27
128,lazy-inductive/level-tree,34,1510,1467,25,14,8,3,18,1,23,18
128,lazy-inductive/level-tree,35,1510,1476,17,7,8,2,17,0,15,17
128,lazy-inductive/level-tree,36,1510,1480,15,12,1,2,15,0,13,15
128,lazy-inductive/level-tree,37,1510,1469,25,16,6,3,16,1,23,16
128,lazy-inductive/level-tree,38,1510,1479,16,8,6,2,15,0,14,15
128,lazy-inductive/level-tree,39,1510,1284,153,144,4,5,73,69,217,73
128,lazy-inductive/level-tree,40,1510,1458,34,27,4,3,18,1,32,18
128,lazy-inductive/level-tree,41,1510,1471,25,17,5,3,14,1,23,14
128,lazy-inductive/level-tree,42,1510,1479,19,13,4,2,12,0,17,12
128,lazy-inductive/level-tree,43,1510,1404,76,64,7,5,30,14,85,30
128,lazy-inductive/level-tree,44,1510,1477,19,10,7,2,14,0,17,14
128,lazy-inductive/level-tree,45,1510,1466,31,25,3,3,13,1,29,13
128,lazy-inductive/level-tree,46,1510,1480,16,9,5,2,14,0,14,14
128,lazy-inductive/level-tree,47,1510,1424,55,40,10,5,31,16,66,31
128,lazy-inductive/level-tree,48,1510,1468,24,14,7,3,18,1,22,18
128,lazy-inductive/level-tree,49,1510,1476,21,16,3,2,13,0,19,13
128,lazy-inductive/level-tree,50,1510,1446,38,30,5,3,26,7,42,26
128,lazy-inductive/level-tree,51,1510,1465,24,11,10,3,21,2,23,21
128,lazy-inductive/level-tree,52,1510,1472,22,14,5,3,16,2,21,16
128,lazy-inductive/level-tree,53,1510,1473,23,15,5,3,14,0,20,14
128,lazy-inductive/level-tree,54,1510,1458,30,11,17,2,22,0,28,22
128,lazy-inductive/level-tree,55,1510,1470,19,4,13,2,21,0,17,21
128,lazy-inductive/level-tree,56,1510,1472,19,8,9,2,19,0,17,19
128,lazy-inductive/level-tree,57,1510,1461,26,12,11,3,23,6,29,23
128,lazy-inductive/level-tree,58,1510,1481,17,15,0,2,12,0,15,12
128,lazy-inductive/level-tree,59,1510,1455,31,25,3,3,24,8,36,24
128,lazy-inductive/level-tree,60,1510,1461,30,21,6,3,19,1,28,19
128,lazy-inductive/level-tree,61,1510,1467,24,12,9,3,19,1,22,19
128,lazy-inductive/level-tree,62,1510,1477,19,13,4,2,14,0,17,14
128,lazy-inductive/level-tree,63,1510,1476,17,5,10,2,17,0,15,17
128,lazy-inductive/level-tree,64,1510,1416,66,56,4,6,28,10,70,28
128,lazy-inductive/level-tree,65,1510,1475,23,19,2,2,12,0,21,12
128,lazy-inductive/level-tree,66,1510,1473,23,15,6,2,14,0,21,14
128,lazy-inductive/level-tree,67,1510,1452,33,27,4,2,25,0,31,25
128,lazy-inductive/level-tree,68,1510,1236,188,180,2,6,86,55,237,86
128,lazy-inductive/level-tree,69,1510,1469,29,24,3,2,12,0,27,12
128,lazy-inductive/level-tree,70,1510,1445,48,40,4,4,17,5,49,17
128,lazy-inductive/level-tree,71,1510,1484,14,9,3,2,12,0,12,12
128,lazy-inductive/level-tree,72,1510,1487,11,3,6,2,12,0,9,12
128,lazy-inductive/level-tree,73,1510,1448,47,40,2,5,15,3,45,15
128,lazy-inductive/level-tree,74,1510,1486,13,7,4,2,11,0,11,11
128,lazy-inductive/level-tree,75,1510,1486,12,4,6,2,12,0,10,12
128,lazy-inductive/level-tree,76,1510,1431,57,51,2,4,22,10,63,22
128,lazy-inductive/level-tree,77,1510,1464,31,25,3,3,15,2,30,15
128,lazy-inductive/level-tree,78,1510,1477,18,8,7,3,15,2,17,15
128,lazy-inductive/level-tree,79,1510,1423,58,56,0,2,29,0,56,29
128,lazy-inductive/level-tree,80,1510,1482,16,10,4,2,12,0,14,12
128,lazy-inductive/level-tree,81,1510,1301,139,130,3,6,70,14,147,70
128,lazy-inductive/level-tree,82,1510,1492,10,6,2,2,8,0,8,8
128,lazy-inductive/level-tree,83,1510,1440,60,56,1,3,10,0,57,10
128,lazy-inductive/level-tree,84,1510,1457,43,38,3,2,10,0,41,10
128,lazy-inductive/level-tree,85,1510,1481,19,15,2,2,10,0,17,10
128,lazy-inductive/level-tree,86,1510,1120,256,236,13,7,134,186,435,134
128,lazy-inductive/level-tree,87,1510,1478,20,14,3,3,12,1,18,12
128,lazy-inductive/level-tree,88,1510,1484,15,11,2,2,11,0,13,11
128,lazy-inductive/level-tree,89,1510,1458,35,29,3,3,17,6,38,17
128,lazy-inductive/level-tree,90,1510,1483,15,7,5,3,12,1,13,12
128,lazy-inductive/level-tree,91,1510,1484,15,10,3,2,11,0,13,11
128,lazy-inductive/level-tree,92,1510,1467,29,23,2,4,14,1,26,14
128,lazy-inductive/level-tree,93,1510,1489,10,4,4,2,11,0,8,11
128,lazy-inductive/level-tree,94,1510,1415,68,59,5,4,27,18,82,27
128,lazy-inductive/level-tree,95,1510,1478,19,12,4,3,13,1,17,13
128,lazy-inductive/level-tree,96,1510,1479,16,11,3,2,15,0,14,15
128,lazy-inductive/level-tree,97,1510,1481,18,11,5,2,11,0,16,11
128,lazy-inductive/level-tree,98,1510,1452,38,31,2,5,20,8,41,20
128,lazy-inductive/level-tree,99,1510,1478,21,17,2,2,11,0,19,11
128,lazy-inductive/level-tree,100,1510,1464,31,23,3,5,15,5,31,15
128,lazy-inductive/level-tree,101,1510,1476,20,13,4,3,14,0,17,14
128,lazy-inductive/level-tree,102,1510,1476,19,11,5,3,15,1,17,15
128,lazy-inductive/level-tree,103,1510,1481,15,7,6,2,14,0,13,14
128,lazy-inductive/level-tree,104,1510,1476,19,15,2,2,15,0,17,15
128,lazy-inductive/level-tree,105,1510,1261,195,185,2,8,54,42,229,54
128,lazy-inductive/level-tree,106,1510,1478,21,14,5,2,11,0,19,11
128,lazy-inductive/level-tree,107,1510,1488,12,8,2,2,10,0,10,10
128,lazy-inductive/level-tree,108,1510,1475,25,22,1,2,10,0,23,10
128,lazy-inductive/level-tree,109,1510,1405,73,67,1,5,32,9,77,32
128,lazy-inductive/level-tree,110,1510,1482,18,13,3,2,10,0,16,10
128,lazy-inductive/level-tree,111,1510,1478,20,13,3,4,12,2,18,12
128,lazy-inductive/level-tree,112,1510,1488,11,5,4,2,11,0,9,11
128,lazy-inductive/level-tree,113,1510,1423,58,47,6,5,29,21,74,29
128,lazy-inductive/level-tree,114,1510,1474,23,18,2,3,13,2,22,13
128,lazy-inductive/level-tree,115,1510,1476,18,7,8,3,16,1,16,16
128,lazy-inductive/level-tree,116,1510,1478,17,9,6,2,15,0,15,15
128,lazy-inductive/level-tree,117,1510,1477,19,12,5,2,14,0,17,14
128,lazy-inductive/level-tree,118,1510,1467,27,19,4,4,16,1,24,16
128,lazy-inductive/level-tree,119,1510,1483,14,7,5,2,13,0,12,13
128,lazy-inductive/level-tree,120,1510,1461,28,21,4,3,21,9,34,21
128,lazy-inductive/level-tree,121,1510,1474,22,13,6,3,14,2,21,14
128,lazy-inductive/level-tree,122,1510,1482,16,11,3,2,12,0,14,12
128,lazy-inductive/level-tree,123,1510,1482,15,9,4,2,13,0,13,13
128,lazy-inductive/level-tree,124,1510,1438,47,38,4,5,25,16,58,25
128,lazy-inductive/level-tree,125,1510,1484,14,8,4,2,12,0,12,12
128,lazy-inductive/level-tree,126,1510,1457,39,31,3,5,14,4,38,14
128,lazy-inductive/level-tree,127,1510,1488,11,7,2,2,11,0,9,11
128,lazy-inductive/level-tree,128,1510,1482,16,10,4,2,12,0,14,12
128,lazy-inductive/contracted,2,1302,1249,37,33,1,3,16,1,35,16
128,lazy-inductive/contracted,3,1302,997,231,219,0,12,74,69,288,74
128,lazy-inductive/contracted,4,1302,1005,222,212,0,10,75,69,281,75
128,lazy-inductive/contracted,5,1302,1265,27,23,0,4,10,1,24,10
128,lazy-inductive/contracted,6,1302,1023,228,219,0,9,51,43,262,51
128,lazy-inductive/contracted,7,1302,1261,29,23,2,4,12,1,26,12
128,lazy-inductive/contracted,8,1302,1274,16,11,2,3,12,2,15,12
128,lazy-inductive/contracted,9,1302,1223,55,47,1,7,24,17,65,24
128,lazy-inductive/contracted,10,1302,988,236,224,0,12,78,70,294,78
128,lazy-inductive/contracted,11,1302,541,502,480,2,20,259,329,811,259
128,lazy-inductive/contracted,12,1302,543,499,478,2,19,260,330,810,260
128,lazy-inductive/contracted,13,1302,542,502,480,3,19,258,328,811,258
128,lazy-inductive/contracted,14,1302,548,497,477,3,17,257,327,807,257
128,lazy-inductive/contracted,15,1302,1252,33,25,2,6,17,5,32,17
128,lazy-inductive/contracted,16,1302,1252,34,25,3,6,16,4,32,16
128,lazy-inductive/contracted,17,1302,1258,28,22,2,4,16,4,28,16
128,lazy-inductive/contracted,18,1302,569,482,464,3,15,251,320,787,251
128,lazy-inductive/contracted,19,1302,569,483,465,4,14,250,321,790,250
128,lazy-inductive/contracted,20,1302,1098,140,133,1,6,64,53,187,64
128,lazy-inductive/contracted,21,1302,1267,23,16,3,4,12,1,20,12
128,lazy-inductive/contracted,22,1302,1272,17,12,2,3,13,2,16,13
128,lazy-inductive/contracted,23,1302,649,516,504,0,12,137,133,637,137
128,lazy-inductive/contracted,24,1302,655,511,501,0,10,136,132,633,136
128,lazy-inductive/contracted,25,1302,572,517,503,0,14,213,277,780,213
128,lazy-inductive/contracted,26,1302,575,505,491,0,14,222,287,778,222
128,lazy-inductive/contracted,27,1302,1251,36,29,1,6,15,3,33,15
128,lazy-inductive/contracted,28,1302,1259,29,22,2,5,14,3,27,14
128,lazy-inductive/contracted,29,1302,1270,19,13,2,4,13,0,15,13
128,lazy-inductive/contracted,30,1302,1265,25,21,1,3,12,0,22,12
128,lazy-inductive/contracted,31,1302,1144,106,94,1,11,52,41,136,52
128,lazy-inductive/contracted,32,1302,1157,94,85,0,9,51,40,125,51
128,lazy-inductive/contracted,33,1302,578,496,480,1,15,228,289,770,228
128,lazy-inductive/contracted,34,1302,581,492,478,0,14,229,289,767,229
128,lazy-inductive/contracted,35,1302,581,493,480,0,13,228,288,768,228
128,lazy-inductive/contracted,36,1302,1149,104,95,0,9,49,38,133,49
128,lazy-inductive/contracted,37,1302,1242,44,35,2,7,16,4,41,16
128,lazy-inductive/contracted,38,1302,1250,36,29,1,6,16,3,33,16
128,lazy-inductive/contracted,39,1302,1270,19,11,4,4,13,0,15,13
128,lazy-inductive/contracted,40,1302,1273,17,11,3,3,12,0,14,12
128,lazy-inductive/contracted,41,1302,1191,83,73,3,7,28,15,91,28
128,lazy-inductive/contracted,42,1302,1203,73,67,1,5,26,13,81,26
128,lazy-inductive/contracted,43,1302,666,468,454,3,11,168,170,627,168
128,lazy-inductive/contracted,44,1302,1267,21,14,3,4,14,0,17,14
128,lazy-inductive/contracted,45,1302,1267,21,16,2,3,14,1,19,14
128,lazy-inductive/contracted,46,1302,1249,35,28,1,6,18,7,36,18
128,lazy-inductive/contracted,47,1302,1251,34,25,4,5,17,6,35,17
128,lazy-inductive/contracted,48,1302,1263,23,19,1,3,16,5,25,16
128,lazy-inductive/contracted,49,1302,819,345,331,5,9,138,132,468,138
128,lazy-inductive/contracted,50,1302,828,336,322,7,7,138,133,462,138
128,lazy-inductive/contracted,51,1302,1253,33,23,3,7,16,5,31,16
128,lazy-inductive/contracted,52,1302,1250,35,27,2,6,17,7,36,17
128,lazy-inductive/contracted,53,1302,1250,37,30,1,6,15,5,36,15
128,lazy-inductive/contracted,54,1302,1263,23,14,5,4,16,4,23,16
128,lazy-inductive/contracted,55,1302,658,427,407,7,13,217,290,704,217
128,lazy-inductive/contracted,56,1302,662,422,405,5,12,218,290,700,218
128,lazy-inductive/contracted,57,1302,724,381,370,0,11,197,258,628,197
128,lazy-inductive/contracted,58,1302,1254,35,29,0,6,13,4,33,13
128,lazy-inductive/contracted,59,1302,1251,37,31,1,5,14,4,36,14
128,lazy-inductive/contracted,60,1302,1260,28,20,3,5,14,3,26,14
128,lazy-inductive/contracted,61,1302,1266,22,17,2,3,14,3,22,14
128,lazy-inductive/contracted,62,1302,1223,52,43,3,6,27,13,59,27
128,lazy-inductive/contracted,63,1302,1234,43,37,2,4,25,13,52,25
128,lazy-inductive/contracted,64,1302,1274,17,10,4,3,11,1,15,11
128,lazy-inductive/contracted,65,1302,1255,36,30,0,6,11,1,31,11
128,lazy-inductive/contracted,66,1302,1263,26,20,2,4,13,1,23,13
128,lazy-inductive/contracted,67,1302,1255,30,25,1,4,17,4,30,17
128,lazy-inductive/contracted,68,1302,1266,21,12,6,3,15,1,19,15
128,lazy-inductive/contracted,69,1302,1162,99,87,3,9,41,28,118,41
128,lazy-inductive/contracted,70,1302,1172,90,80,3,7,40,27,110,40
128,lazy-inductive/contracted,71,1302,1179,84,74,4,6,39,27,105,39
128,lazy-inductive/contracted,72,1302,1193,72,66,2,4,37,26,94,37
128,lazy-inductive/contracted,73,1302,1267,23,17,2,4,12,2,21,12
128,lazy-inductive/contracted,74,1302,1055,165,149,3,13,82,75,227,82
128,lazy-inductive/contracted,75,1302,1058,160,145,3,12,84,76,224,84
128,lazy-inductive/contracted,76,1302,1063,157,143,3,11,82,75,221,82
128,lazy-inductive/contracted,77,1302,1073,148,136,3,9,81,74,213,81
128,lazy-inductive/contracted,78,1302,1099,132,119,5,8,71,64,188,71
128,lazy-inductive/contracted,79,1302,1256,32,28,0,4,14,2,30,14
128,lazy-inductive/contracted,80,1302,1091,135,120,6,9,76,66,192,76
128,lazy-inductive/contracted,81,1302,1092,136,122,6,8,74,67,195,74
128,lazy-inductive/contracted,82,1302,1260,27,19,3,5,15,4,26,15
128,lazy-inductive/contracted,83,1302,1270,20,12,4,4,12,1,17,12
128,lazy-inductive/contracted,84,1302,1275,14,8,3,3,13,1,12,13
128,lazy-inductive/contracted,85,1302,1076,143,130,3,10,83,70,203,83
128,lazy-inductive/contracted,86,1302,1095,128,118,2,8,79,65,185,79
128,lazy-inductive/contracted,87,1302,1225,51,41,3,7,26,12,56,26
128,lazy-inductive/contracted,88,1302,1224,53,46,1,6,25,12,59,25
128,lazy-inductive/contracted,89,1302,1231,45,37,3,5,26,13,53,26
128,lazy-inductive/contracted,90,1302,1161,93,75,4,14,48,34,113,48
128,lazy-inductive/contracted,91,1302,1160,95,78,3,14,47,33,114,47
128,lazy-inductive/contracted,92,1302,1167,87,72,3,12,48,31,106,48
128,lazy-inductive/contracted,93,1302,1175,86,70,5,11,41,27,102,41
128,lazy-inductive/contracted,94,1302,1121,124,109,5,10,57,34,148,57
128,lazy-inductive/contracted,95,1302,907,268,248,3,17,127,91,342,127
128,lazy-inductive/contracted,96,1302,911,265,247,2,16,126,90,339,126
128,lazy-inductive/contracted,97,1302,915,260,242,3,15,127,92,337,127
128,lazy-inductive/contracted,98,1302,924,255,239,2,14,123,89,330,123
128,lazy-inductive/contracted,99,1302,941,240,228,0,12,121,87,315,121
128,lazy-inductive/contracted,100,1302,1227,55,44,3,8,20,10,57,20
128,lazy-inductive/contracted,101,1302,1227,55,45,2,8,20,10,57,20
128,lazy-inductive/contracted,102,1302,1236,46,39,1,6,20,10,50,20
128,lazy-inductive/contracted,103,1302,1236,48,39,2,7,18,11,52,18
128,lazy-inductive/contracted,104,1302,1246,38,28,5,5,18,8,41,18
128,lazy-inductive/contracted,105,1302,925,264,247,1,16,113,76,324,113
128,lazy-inductive/contracted,106,1302,938,250,233,2,15,114,77,312,114
128,lazy-inductive/contracted,107,1302,938,251,234,2,15,113,76,312,113
128,lazy-inductive/contracted,108,1302,946,243,229,1,13,113,76,306,113
128,lazy-inductive/contracted,109,1302,963,243,232,0,11,96,100,332,96
128,lazy-inductive/contracted,110,1302,980,228,219,0,9,94,98,317,94
128,lazy-inductive/contracted,111,1302,1036,188,177,1,10,78,68,246,78
128,lazy-inductive/contracted,112,1302,1039,185,176,0,9,78,68,244,78
128,lazy-inductive/contracted,113,1302,1044,180,171,1,8,78,69,241,78
128,lazy-inductive/contracted,114,1302,1027,191,180,1,10,84,72,253,84
128,lazy-inductive/contracted,115,1302,1047,175,165,1,9,80,69,235,80
128,lazy-inductive/contracted,116,1302,1059,163,156,0,7,80,69,225,80
128,lazy-inductive/contracted,117,1302,1068,159,153,0,6,75,64,217,75
128,lazy-inductive/contracted,118,1302,1098,131,127,0,4,73,62,189,73
128,lazy-inductive/contracted,119,1302,1260,28,22,2,4,14,3,27,14
128,lazy-inductive/contracted,120,1302,1237,53,46,1,6,12,1,48,12
128,lazy-inductive/contracted,121,1302,1228,62,56,1,5,12,1,58,12
128,lazy-inductive/contracted,122,1302,1194,90,83,1,6,18,7,91,18
128,lazy-inductive/contracted,123,1302,1192,92,83,2,7,18,11,96,18
128,lazy-inductive/contracted,124,1302,1192,90,81,3,6,20,11,95,20
128,lazy-inductive/contracted,125,1302,1208,76,72,0,4,18,9,81,18
128,lazy-inductive/contracted,126,1302,1259,34,29,1,4,9,1,31,9
128,lazy-inductive/contracted,127,1302,1269,23,19,1,3,10,2,22,10
128,lazy-inductive/contracted,128,1302,1285,9,5,2,2,8,0,7,8
128,lazy-inductive/independent-gaps,2,1334,1307,14,11,1,2,13,0,12,13
128,lazy-inductive/independent-gaps,3,1334,1306,15,8,4,3,13,0,12,13
128,lazy-inductive/independent-gaps,4,1334,1294,25,19,2,4,15,2,23,15
128,lazy-inductive/independent-gaps,5,1334,1294,25,19,2,4,15,3,24,15
128,lazy-inductive/independent-gaps,6,1334,1284,35,30,0,5,15,6,36,15
128,lazy-inductive/independent-gaps,7,1334,1292,26,20,3,3,16,5,28,16
128,lazy-inductive/independent-gaps,8,1334,1305,15,11,2,2,14,0,13,14
128,lazy-inductive/independent-gaps,9,1334,1240,68,59,0,9,26,15,74,26
128,lazy-inductive/independent-gaps,10,1334,1307,15,7,6,2,12,0,13,12
128,lazy-inductive/independent-gaps,11,1334,1305,17,10,5,2,12,0,15,12
128,lazy-inductive/independent-gaps,12,1334,1302,17,10,4,3,15,3,17,15
128,lazy-inductive/independent-gaps,13,1334,1269,50,42,2,6,15,3,47,15
128,lazy-inductive/independent-gaps,14,1334,1270,49,41,2,6,15,3,46,15
128,lazy-inductive/independent-gaps,15,1334,1294,25,19,2,4,15,2,23,15
128,lazy-inductive/independent-gaps,16,1334,1307,14,11,1,2,13,0,12,13
128,lazy-inductive/independent-gaps,17,1334,1208,97,93,0,4,29,25,118,29
128,lazy-inductive/independent-gaps,18,1334,1294,28,23,1,4,12,1,25,12
128,lazy-inductive/independent-gaps,19,1334,1295,26,22,1,3,13,0,23,13
128,lazy-inductive/independent-gaps,20,1334,1308,15,8,5,2,11,0,13,11
128,lazy-inductive/independent-gaps,21,1334,1292,30,26,1,3,12,2,29,12
128,lazy-inductive/independent-gaps,22,1334,1314,11,9,0,2,9,0,9,9
128,lazy-inductive/independent-gaps,23,1334,656,473,454,9,10,205,200,663,205
128,lazy-inductive/independent-gaps,24,1334,1304,17,13,2,2,13,0,15,13
128,lazy-inductive/independent-gaps,25,1334,1285,33,24,5,4,16,2,31,16
128,lazy-inductive/independent-gaps,26,1334,1309,12,8,2,2,13,0,10,13
128,lazy-inductive/independent-gaps,27,1334,1303,18,13,2,3,13,2,17,13
128,lazy-inductive/independent-gaps,28,1334,958,327,316,0,11,49,50,366,49
128,lazy-inductive/independent-gaps,29,1334,969,315,306,0,9,50,49,355,50
128,lazy-inductive/independent-gaps,30,1334,658,497,477,9,11,179,172,658,179
128,lazy-inductive/independent-gaps,31,1334,1280,35,25,4,6,19,4,33,19
128,lazy-inductive/independent-gaps,32,1334,1305,15,8,5,2,14,0,13,14
128,lazy-inductive/independent-gaps,33,1334,662,493,474,9,10,179,170,653,179
128,lazy-inductive/independent-gaps,34,1334,1304,17,11,4,2,13,0,15,13
128,lazy-inductive/independent-gaps,35,1334,1152,126,110,7,9,56,38,155,56
128,lazy-inductive/independent-gaps,36,1334,1277,40,32,2,6,17,5,39,17
128,lazy-inductive/independent-gaps,37,1334,1283,34,24,5,5,17,5,34,17
128,lazy-inductive/independent-gaps,38,1334,1302,18,11,5,2,14,0,16,14
128,lazy-inductive/independent-gaps,39,1334,1224,69,62,2,5,41,28,92,41
128,lazy-inductive/independent-gaps,40,1334,1298,20,13,4,3,16,0,17,16
128,lazy-inductive/independent-gaps,41,1334,1304,16,8,6,2,14,0,14,14
128,lazy-inductive/independent-gaps,42,1334,963,288,277,1,10,83,75,353,83
128,lazy-inductive/independent-gaps,43,1334,1296,24,16,4,4,14,2,22,14
128,lazy-inductive/independent-gaps,44,1334,1298,20,13,4,3,16,3,20,16
128,lazy-inductive/independent-gaps,45,1334,1286,31,24,2,5,17,3,29,17
128,lazy-inductive/independent-gaps,46,1334,1294,25,17,4,4,15,1,22,15
128,lazy-inductive/independent-gaps,47,1334,1304,16,11,3,2,14,0,14,14
128,lazy-inductive/independent-gaps,48,1334,1282,33,27,3,3,19,8,38,19
128,lazy-inductive/independent-gaps,49,1334,1109,146,132,6,8,79,49,187,79
128,lazy-inductive/independent-gaps,50,1334,1305,16,10,4,2,13,0,14,13
128,lazy-inductive/independent-gaps,51,1334,1302,17,8,6,3,15,2,16,15
128,lazy-inductive/independent-gaps,52,1334,1289,31,25,2,4,14,1,28,14
128,lazy-inductive/independent-gaps,53,1334,1298,23,18,3,2,13,0,21,13
128,lazy-inductive/independent-gaps,54,1334,708,426,417,0,9,200,183,600,200
128,lazy-inductive/independent-gaps,55,1334,1311,12,6,4,2,11,0,10,11
128,lazy-inductive/independent-gaps,56,1334,1299,22,14,3,5,13,2,19,13
128,lazy-inductive/independent-gaps,57,1334,1282,37,28,3,6,15,0,31,15
128,lazy-inductive/independent-gaps,58,1334,1268,49,44,0,5,17,0,44,17
128,lazy-inductive/independent-gaps,59,1334,1269,50,44,2,4,15,0,46,15
128,lazy-inductive/independent-gaps,60,1334,1313,11,7,2,2,10,0,9,10
128,lazy-inductive/independent-gaps,61,1334,1313,11,7,2,2,10,0,9,10
128,lazy-inductive/independent-gaps,62,1334,725,423,409,3,11,186,175,587,186
128,lazy-inductive/independent-gaps,63,1334,1302,17,8,6,3,15,1,15,15
128,lazy-inductive/independent-gaps,64,1334,1314,10,7,1,2,10,0,8,10
128,lazy-inductive/independent-gaps,65,1334,1290,26,24,0,2,18,0,24,18
128,lazy-inductive/independent-gaps,66,1334,1296,24,18,2,4,14,3,23,14
128,lazy-inductive/independent-gaps,67,1334,1300,22,15,4,3,12,0,19,12
128,lazy-inductive/independent-gaps,68,1334,1305,16,8,6,2,13,0,14,13
128,lazy-inductive/independent-gaps,69,1334,1302,20,16,2,2,12,0,18,12
128,lazy-inductive/independent-gaps,70,1334,807,366,356,2,8,161,199,557,161
128,lazy-inductive/independent-gaps,71,1334,1250,67,62,0,5,17,7,69,17
128,lazy-inductive/independent-gaps,72,1334,1247,65,56,4,5,22,12,72,22
128,lazy-inductive/independent-gaps,73,1334,1310,14,10,2,2,10,0,12,10
128,lazy-inductive/independent-gaps,74,1334,849,346,335,2,9,139,168,505,139
128,lazy-inductive/independent-gaps,75,1334,1300,22,15,3,4,12,1,19,12
128,lazy-inductive/independent-gaps,76,1334,1305,18,15,1,2,11,0,16,11
128,lazy-inductive/independent-gaps,77,1334,886,313,308,0,5,135,164,472,135
128,lazy-inductive/independent-gaps,78,1334,1303,19,12,3,4,12,2,17,12
128,lazy-inductive/independent-gaps,79,1334,1278,38,36,0,2,18,0,36,18
128,lazy-inductive/independent-gaps,80,1334,1302,21,16,1,4,11,0,17,11
128,lazy-inductive/independent-gaps,81,1334,1295,26,21,1,4,13,2,24,13
128,lazy-inductive/independent-gaps,82,1334,1233,80,72,0,8,21,11,83,21
128,lazy-inductive/independent-gaps,83,1334,1237,75,67,1,7,22,12,80,22
128,lazy-inductive/independent-gaps,84,1334,1047,235,220,5,10,52,58,283,52
128,lazy-inductive/independent-gaps,85,1334,1296,26,20,1,5,12,3,24,12
128,lazy-inductive/independent-gaps,86,1334,1049,235,218,7,10,50,58,283,50
128,lazy-inductive/independent-gaps,87,1334,1063,222,209,5,8,49,55,269,49
128,lazy-inductive/independent-gaps,88,1334,810,421,410,2,9,103,119,531,103
128,lazy-inductive/independent-gaps,89,1334,1304,18,12,3,3,12,1,16,12
128,lazy-inductive/independent-gaps,90,1334,1304,19,12,3,4,11,1,16,11
128,lazy-inductive/independent-gaps,91,1334,1313,11,8,1,2,10,0,9,10
128,lazy-inductive/independent-gaps,92,1334,1049,213,199,6,8,72,75,280,72
128,lazy-inductive/independent-gaps,93,1334,1202,91,82,1,8,41,25,108,41
128,lazy-inductive/independent-gaps,94,1334,842,380,363,6,11,112,130,499,112
128,lazy-inductive/independent-gaps,95,1334,848,373,357,7,9,113,131,495,113
128,lazy-inductive/independent-gaps,96,1334,836,391,372,7,12,107,122,501,107
128,lazy-inductive/independent-gaps,97,1334,833,394,378,5,11,107,122,505,107
128,lazy-inductive/independent-gaps,98,1334,833,391,374,7,10,110,124,505,110
128,lazy-inductive/independent-gaps,99,1334,1291,28,20,4,4,15,1,25,15
128,lazy-inductive/independent-gaps,100,1334,1308,13,6,5,2,13,0,11,13
128,lazy-inductive/independent-gaps,101,1334,1303,17,11,4,2,14,0,15,14
128,lazy-inductive/independent-gaps,102,1334,1010,228,216,0,12,96,73,289,96
128,lazy-inductive/independent-gaps,103,1334,1298,20,12,4,4,16,1,17,16
